Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B10060_001,SE_B10060_002,SE_B10060_003,PCT_SE_B10060_002,PCT_SE_B10060_003
"06067007702","14000US06067007702","Census Tract 77.02","Census Tract 77.02, Sacramento County, California","ca","140","00","ACSSF","0007827",,,,,"06","067",,,,"007702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,1064,148,87.79,12.21
"06067007801","14000US06067007801","Census Tract 78.01","Census Tract 78.01, Sacramento County, California","ca","140","00","ACSSF","0007828",,,,,"06","067",,,,"007801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,1104,161,87.27,12.73
"06067007802","14000US06067007802","Census Tract 78.02","Census Tract 78.02, Sacramento County, California","ca","140","00","ACSSF","0007829",,,,,"06","067",,,,"007802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,978,96,91.06,8.94
"06067007903","14000US06067007903","Census Tract 79.03","Census Tract 79.03, Sacramento County, California","ca","140","00","ACSSF","0007830",,,,,"06","067",,,,"007903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244,1079,165,86.74,13.26
"06067007904","14000US06067007904","Census Tract 79.04","Census Tract 79.04, Sacramento County, California","ca","140","00","ACSSF","0007831",,,,,"06","067",,,,"007904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,1130,208,84.45,15.55
"06067007905","14000US06067007905","Census Tract 79.05","Census Tract 79.05, Sacramento County, California","ca","140","00","ACSSF","0007832",,,,,"06","067",,,,"007905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1004,129,88.61,11.39
"06067007906","14000US06067007906","Census Tract 79.06","Census Tract 79.06, Sacramento County, California","ca","140","00","ACSSF","0007833",,,,,"06","067",,,,"007906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844,727,117,86.14,13.86
"06067008005","14000US06067008005","Census Tract 80.05","Census Tract 80.05, Sacramento County, California","ca","140","00","ACSSF","0007834",,,,,"06","067",,,,"008005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,1284,213,85.77,14.23
"06067008006","14000US06067008006","Census Tract 80.06","Census Tract 80.06, Sacramento County, California","ca","140","00","ACSSF","0007835",,,,,"06","067",,,,"008006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587,1307,280,82.36,17.64
"06067008007","14000US06067008007","Census Tract 80.07","Census Tract 80.07, Sacramento County, California","ca","140","00","ACSSF","0007836",,,,,"06","067",,,,"008007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,744,89,89.32,10.68
"06067008008","14000US06067008008","Census Tract 80.08","Census Tract 80.08, Sacramento County, California","ca","140","00","ACSSF","0007837",,,,,"06","067",,,,"008008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1122,228,83.11,16.89
"06067008009","14000US06067008009","Census Tract 80.09","Census Tract 80.09, Sacramento County, California","ca","140","00","ACSSF","0007838",,,,,"06","067",,,,"008009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161,1018,143,87.68,12.32
"06067008010","14000US06067008010","Census Tract 80.10","Census Tract 80.10, Sacramento County, California","ca","140","00","ACSSF","0007839",,,,,"06","067",,,,"008010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1010,315,76.23,23.77
"06067008111","14000US06067008111","Census Tract 81.11","Census Tract 81.11, Sacramento County, California","ca","140","00","ACSSF","0007840",,,,,"06","067",,,,"008111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,1564,265,85.51,14.49
"06067008113","14000US06067008113","Census Tract 81.13","Census Tract 81.13, Sacramento County, California","ca","140","00","ACSSF","0007841",,,,,"06","067",,,,"008113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,607,213,74.02,25.98
"06067008117","14000US06067008117","Census Tract 81.17","Census Tract 81.17, Sacramento County, California","ca","140","00","ACSSF","0007842",,,,,"06","067",,,,"008117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,447,92,82.93,17.07
"06067008119","14000US06067008119","Census Tract 81.19","Census Tract 81.19, Sacramento County, California","ca","140","00","ACSSF","0007843",,,,,"06","067",,,,"008119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,1245,233,84.24,15.76
"06067008120","14000US06067008120","Census Tract 81.20","Census Tract 81.20, Sacramento County, California","ca","140","00","ACSSF","0007844",,,,,"06","067",,,,"008120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,682,131,83.89,16.11
"06067008122","14000US06067008122","Census Tract 81.22","Census Tract 81.22, Sacramento County, California","ca","140","00","ACSSF","0007845",,,,,"06","067",,,,"008122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,609,90,87.12,12.88
"06067008124","14000US06067008124","Census Tract 81.24","Census Tract 81.24, Sacramento County, California","ca","140","00","ACSSF","0007846",,,,,"06","067",,,,"008124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415,1193,222,84.31,15.69
"06067008125","14000US06067008125","Census Tract 81.25","Census Tract 81.25, Sacramento County, California","ca","140","00","ACSSF","0007847",,,,,"06","067",,,,"008125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559,1133,426,72.67,27.33
"06067008127","14000US06067008127","Census Tract 81.27","Census Tract 81.27, Sacramento County, California","ca","140","00","ACSSF","0007848",,,,,"06","067",,,,"008127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,831,258,76.31,23.69
"06067008128","14000US06067008128","Census Tract 81.28","Census Tract 81.28, Sacramento County, California","ca","140","00","ACSSF","0007849",,,,,"06","067",,,,"008128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,553,183,75.14,24.86
"06067008129","14000US06067008129","Census Tract 81.29","Census Tract 81.29, Sacramento County, California","ca","140","00","ACSSF","0007850",,,,,"06","067",,,,"008129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,774,165,82.43,17.57
"06067008130","14000US06067008130","Census Tract 81.30","Census Tract 81.30, Sacramento County, California","ca","140","00","ACSSF","0007851",,,,,"06","067",,,,"008130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,734,263,73.62,26.38
"06067008131","14000US06067008131","Census Tract 81.31","Census Tract 81.31, Sacramento County, California","ca","140","00","ACSSF","0007852",,,,,"06","067",,,,"008131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328,1015,313,76.43,23.57
"06067008132","14000US06067008132","Census Tract 81.32","Census Tract 81.32, Sacramento County, California","ca","140","00","ACSSF","0007853",,,,,"06","067",,,,"008132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,988,268,78.66,21.34
"06067008133","14000US06067008133","Census Tract 81.33","Census Tract 81.33, Sacramento County, California","ca","140","00","ACSSF","0007854",,,,,"06","067",,,,"008133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,345,44,88.69,11.31
"06067008134","14000US06067008134","Census Tract 81.34","Census Tract 81.34, Sacramento County, California","ca","140","00","ACSSF","0007855",,,,,"06","067",,,,"008134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,774,164,82.52,17.48
"06067008135","14000US06067008135","Census Tract 81.35","Census Tract 81.35, Sacramento County, California","ca","140","00","ACSSF","0007856",,,,,"06","067",,,,"008135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,665,142,82.4,17.6
"06067008136","14000US06067008136","Census Tract 81.36","Census Tract 81.36, Sacramento County, California","ca","140","00","ACSSF","0007857",,,,,"06","067",,,,"008136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,315,101,75.72,24.28
"06067008137","14000US06067008137","Census Tract 81.37","Census Tract 81.37, Sacramento County, California","ca","140","00","ACSSF","0007858",,,,,"06","067",,,,"008137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,345,32,91.51,8.49
"06067008138","14000US06067008138","Census Tract 81.38","Census Tract 81.38, Sacramento County, California","ca","140","00","ACSSF","0007859",,,,,"06","067",,,,"008138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,664,86,88.53,11.47
"06067008139","14000US06067008139","Census Tract 81.39","Census Tract 81.39, Sacramento County, California","ca","140","00","ACSSF","0007860",,,,,"06","067",,,,"008139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,317,24,92.96,7.04
"06067008140","14000US06067008140","Census Tract 81.40","Census Tract 81.40, Sacramento County, California","ca","140","00","ACSSF","0007861",,,,,"06","067",,,,"008140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,481,131,78.59,21.41
"06067008141","14000US06067008141","Census Tract 81.41","Census Tract 81.41, Sacramento County, California","ca","140","00","ACSSF","0007862",,,,,"06","067",,,,"008141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814,571,243,70.15,29.85
"06067008142","14000US06067008142","Census Tract 81.42","Census Tract 81.42, Sacramento County, California","ca","140","00","ACSSF","0007863",,,,,"06","067",,,,"008142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,377,97,79.54,20.46
"06067008143","14000US06067008143","Census Tract 81.43","Census Tract 81.43, Sacramento County, California","ca","140","00","ACSSF","0007864",,,,,"06","067",,,,"008143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,686,68,90.98,9.02
"06067008144","14000US06067008144","Census Tract 81.44","Census Tract 81.44, Sacramento County, California","ca","140","00","ACSSF","0007865",,,,,"06","067",,,,"008144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737,590,147,80.05,19.95
"06067008145","14000US06067008145","Census Tract 81.45","Census Tract 81.45, Sacramento County, California","ca","140","00","ACSSF","0007866",,,,,"06","067",,,,"008145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,1658,331,83.36,16.64
"06067008203","14000US06067008203","Census Tract 82.03","Census Tract 82.03, Sacramento County, California","ca","140","00","ACSSF","0007867",,,,,"06","067",,,,"008203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426,1179,247,82.68,17.32
"06067008204","14000US06067008204","Census Tract 82.04","Census Tract 82.04, Sacramento County, California","ca","140","00","ACSSF","0007868",,,,,"06","067",,,,"008204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,1081,106,91.07,8.93
"06067008206","14000US06067008206","Census Tract 82.06","Census Tract 82.06, Sacramento County, California","ca","140","00","ACSSF","0007869",,,,,"06","067",,,,"008206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661,1404,257,84.53,15.47
"06067008207","14000US06067008207","Census Tract 82.07","Census Tract 82.07, Sacramento County, California","ca","140","00","ACSSF","0007870",,,,,"06","067",,,,"008207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162,1042,120,89.67,10.33
"06067008208","14000US06067008208","Census Tract 82.08","Census Tract 82.08, Sacramento County, California","ca","140","00","ACSSF","0007871",,,,,"06","067",,,,"008208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,888,195,81.99,18.01
"06067008209","14000US06067008209","Census Tract 82.09","Census Tract 82.09, Sacramento County, California","ca","140","00","ACSSF","0007872",,,,,"06","067",,,,"008209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149,941,208,81.9,18.1
"06067008210","14000US06067008210","Census Tract 82.10","Census Tract 82.10, Sacramento County, California","ca","140","00","ACSSF","0007873",,,,,"06","067",,,,"008210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182,1900,282,87.08,12.92
"06067008211","14000US06067008211","Census Tract 82.11","Census Tract 82.11, Sacramento County, California","ca","140","00","ACSSF","0007874",,,,,"06","067",,,,"008211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847,738,109,87.13,12.87
"06067008402","14000US06067008402","Census Tract 84.02","Census Tract 84.02, Sacramento County, California","ca","140","00","ACSSF","0007875",,,,,"06","067",,,,"008402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484,1134,350,76.42,23.58
"06067008403","14000US06067008403","Census Tract 84.03","Census Tract 84.03, Sacramento County, California","ca","140","00","ACSSF","0007876",,,,,"06","067",,,,"008403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531,1109,422,72.44,27.56
"06067008404","14000US06067008404","Census Tract 84.04","Census Tract 84.04, Sacramento County, California","ca","140","00","ACSSF","0007877",,,,,"06","067",,,,"008404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,655,105,86.18,13.82
"06067008501","14000US06067008501","Census Tract 85.01","Census Tract 85.01, Sacramento County, California","ca","140","00","ACSSF","0007878",,,,,"06","067",,,,"008501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175,1440,735,66.21,33.79
"06067008504","14000US06067008504","Census Tract 85.04","Census Tract 85.04, Sacramento County, California","ca","140","00","ACSSF","0007879",,,,,"06","067",,,,"008504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193,796,397,66.72,33.28
"06067008505","14000US06067008505","Census Tract 85.05","Census Tract 85.05, Sacramento County, California","ca","140","00","ACSSF","0007880",,,,,"06","067",,,,"008505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,463,197,70.15,29.85
"06067008506","14000US06067008506","Census Tract 85.06","Census Tract 85.06, Sacramento County, California","ca","140","00","ACSSF","0007881",,,,,"06","067",,,,"008506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,
"06067008507","14000US06067008507","Census Tract 85.07","Census Tract 85.07, Sacramento County, California","ca","140","00","ACSSF","0007882",,,,,"06","067",,,,"008507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,572,208,73.33,26.67
"06067008508","14000US06067008508","Census Tract 85.08","Census Tract 85.08, Sacramento County, California","ca","140","00","ACSSF","0007883",,,,,"06","067",,,,"008508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,1388,653,68.01,31.99
"06067008509","14000US06067008509","Census Tract 85.09","Census Tract 85.09, Sacramento County, California","ca","140","00","ACSSF","0007884",,,,,"06","067",,,,"008509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,1009,347,74.41,25.59
"06067008510","14000US06067008510","Census Tract 85.10","Census Tract 85.10, Sacramento County, California","ca","140","00","ACSSF","0007885",,,,,"06","067",,,,"008510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,1073,436,71.11,28.89
"06067008512","14000US06067008512","Census Tract 85.12","Census Tract 85.12, Sacramento County, California","ca","140","00","ACSSF","0007886",,,,,"06","067",,,,"008512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,918,393,70.02,29.98
"06067008513","14000US06067008513","Census Tract 85.13","Census Tract 85.13, Sacramento County, California","ca","140","00","ACSSF","0007887",,,,,"06","067",,,,"008513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944,582,362,61.65,38.35
"06067008600","14000US06067008600","Census Tract 86","Census Tract 86, Sacramento County, California","ca","140","00","ACSSF","0007888",,,,,"06","067",,,,"008600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,2192,328,86.98,13.02
"06067008702","14000US06067008702","Census Tract 87.02","Census Tract 87.02, Sacramento County, California","ca","140","00","ACSSF","0007889",,,,,"06","067",,,,"008702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142,1020,122,89.32,10.68
"06067008703","14000US06067008703","Census Tract 87.03","Census Tract 87.03, Sacramento County, California","ca","140","00","ACSSF","0007890",,,,,"06","067",,,,"008703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1145,555,67.35,32.65
"06067008704","14000US06067008704","Census Tract 87.04","Census Tract 87.04, Sacramento County, California","ca","140","00","ACSSF","0007891",,,,,"06","067",,,,"008704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,343,459,42.77,57.23
"06067008705","14000US06067008705","Census Tract 87.05","Census Tract 87.05, Sacramento County, California","ca","140","00","ACSSF","0007892",,,,,"06","067",,,,"008705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189,1029,1160,47.01,52.99
"06067008801","14000US06067008801","Census Tract 88.01","Census Tract 88.01, Sacramento County, California","ca","140","00","ACSSF","0007893",,,,,"06","067",,,,"008801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075,672,403,62.51,37.49
"06067008905","14000US06067008905","Census Tract 89.05","Census Tract 89.05, Sacramento County, California","ca","140","00","ACSSF","0007894",,,,,"06","067",,,,"008905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,621,268,69.85,30.15
"06067008907","14000US06067008907","Census Tract 89.07","Census Tract 89.07, Sacramento County, California","ca","140","00","ACSSF","0007895",,,,,"06","067",,,,"008907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,663,161,80.46,19.54
"06067008908","14000US06067008908","Census Tract 89.08","Census Tract 89.08, Sacramento County, California","ca","140","00","ACSSF","0007896",,,,,"06","067",,,,"008908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118,920,198,82.29,17.71
"06067008909","14000US06067008909","Census Tract 89.09","Census Tract 89.09, Sacramento County, California","ca","140","00","ACSSF","0007897",,,,,"06","067",,,,"008909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,408,109,78.92,21.08
"06067008910","14000US06067008910","Census Tract 89.10","Census Tract 89.10, Sacramento County, California","ca","140","00","ACSSF","0007898",,,,,"06","067",,,,"008910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726,490,236,67.49,32.51
"06067008911","14000US06067008911","Census Tract 89.11","Census Tract 89.11, Sacramento County, California","ca","140","00","ACSSF","0007899",,,,,"06","067",,,,"008911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,206,77,72.79,27.21
"06067008912","14000US06067008912","Census Tract 89.12","Census Tract 89.12, Sacramento County, California","ca","140","00","ACSSF","0007900",,,,,"06","067",,,,"008912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859,645,214,75.09,24.91
"06067008913","14000US06067008913","Census Tract 89.13","Census Tract 89.13, Sacramento County, California","ca","140","00","ACSSF","0007901",,,,,"06","067",,,,"008913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,699,182,79.34,20.66
"06067009004","14000US06067009004","Census Tract 90.04","Census Tract 90.04, Sacramento County, California","ca","140","00","ACSSF","0007902",,,,,"06","067",,,,"009004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688,374,314,54.36,45.64
"06067009005","14000US06067009005","Census Tract 90.05","Census Tract 90.05, Sacramento County, California","ca","140","00","ACSSF","0007903",,,,,"06","067",,,,"009005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,352,190,64.94,35.06
"06067009006","14000US06067009006","Census Tract 90.06","Census Tract 90.06, Sacramento County, California","ca","140","00","ACSSF","0007904",,,,,"06","067",,,,"009006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184,699,485,59.04,40.96
"06067009007","14000US06067009007","Census Tract 90.07","Census Tract 90.07, Sacramento County, California","ca","140","00","ACSSF","0007905",,,,,"06","067",,,,"009007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,59,95,38.31,61.69
"06067009008","14000US06067009008","Census Tract 90.08","Census Tract 90.08, Sacramento County, California","ca","140","00","ACSSF","0007906",,,,,"06","067",,,,"009008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832,569,263,68.39,31.61
"06067009010","14000US06067009010","Census Tract 90.10","Census Tract 90.10, Sacramento County, California","ca","140","00","ACSSF","0007907",,,,,"06","067",,,,"009010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,218,280,43.78,56.22
"06067009011","14000US06067009011","Census Tract 90.11","Census Tract 90.11, Sacramento County, California","ca","140","00","ACSSF","0007908",,,,,"06","067",,,,"009011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,592,522,53.14,46.86
"06067009103","14000US06067009103","Census Tract 91.03","Census Tract 91.03, Sacramento County, California","ca","140","00","ACSSF","0007909",,,,,"06","067",,,,"009103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616,387,229,62.82,37.18
"06067009105","14000US06067009105","Census Tract 91.05","Census Tract 91.05, Sacramento County, California","ca","140","00","ACSSF","0007910",,,,,"06","067",,,,"009105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,355,220,61.74,38.26
"06067009106","14000US06067009106","Census Tract 91.06","Census Tract 91.06, Sacramento County, California","ca","140","00","ACSSF","0007911",,,,,"06","067",,,,"009106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,665,245,73.08,26.92
"06067009107","14000US06067009107","Census Tract 91.07","Census Tract 91.07, Sacramento County, California","ca","140","00","ACSSF","0007912",,,,,"06","067",,,,"009107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,486,314,60.75,39.25
"06067009108","14000US06067009108","Census Tract 91.08","Census Tract 91.08, Sacramento County, California","ca","140","00","ACSSF","0007913",,,,,"06","067",,,,"009108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,659,291,69.37,30.63
"06067009109","14000US06067009109","Census Tract 91.09","Census Tract 91.09, Sacramento County, California","ca","140","00","ACSSF","0007914",,,,,"06","067",,,,"009109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,854,380,69.21,30.79
"06067009110","14000US06067009110","Census Tract 91.10","Census Tract 91.10, Sacramento County, California","ca","140","00","ACSSF","0007915",,,,,"06","067",,,,"009110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,50,35,58.82,41.18
"06067009111","14000US06067009111","Census Tract 91.11","Census Tract 91.11, Sacramento County, California","ca","140","00","ACSSF","0007916",,,,,"06","067",,,,"009111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,495,442,52.83,47.17
"06067009112","14000US06067009112","Census Tract 91.12","Census Tract 91.12, Sacramento County, California","ca","140","00","ACSSF","0007917",,,,,"06","067",,,,"009112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702,442,260,62.96,37.04
"06067009201","14000US06067009201","Census Tract 92.01","Census Tract 92.01, Sacramento County, California","ca","140","00","ACSSF","0007918",,,,,"06","067",,,,"009201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,545,453,54.61,45.39
"06067009307","14000US06067009307","Census Tract 93.07","Census Tract 93.07, Sacramento County, California","ca","140","00","ACSSF","0007919",,,,,"06","067",,,,"009307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,867,308,73.79,26.21
"06067009308","14000US06067009308","Census Tract 93.08","Census Tract 93.08, Sacramento County, California","ca","140","00","ACSSF","0007920",,,,,"06","067",,,,"009308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562,1201,361,76.89,23.11
"06067009309","14000US06067009309","Census Tract 93.09","Census Tract 93.09, Sacramento County, California","ca","140","00","ACSSF","0007921",,,,,"06","067",,,,"009309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,669,120,84.79,15.21
"06067009310","14000US06067009310","Census Tract 93.10","Census Tract 93.10, Sacramento County, California","ca","140","00","ACSSF","0007922",,,,,"06","067",,,,"009310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,1174,547,68.22,31.78
"06067009311","14000US06067009311","Census Tract 93.11","Census Tract 93.11, Sacramento County, California","ca","140","00","ACSSF","0007923",,,,,"06","067",,,,"009311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476,646,830,43.77,56.23
"06067009312","14000US06067009312","Census Tract 93.12","Census Tract 93.12, Sacramento County, California","ca","140","00","ACSSF","0007924",,,,,"06","067",,,,"009312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728,620,1108,35.88,64.12
"06067009314","14000US06067009314","Census Tract 93.14","Census Tract 93.14, Sacramento County, California","ca","140","00","ACSSF","0007925",,,,,"06","067",,,,"009314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205,618,587,51.29,48.71
"06067009316","14000US06067009316","Census Tract 93.16","Census Tract 93.16, Sacramento County, California","ca","140","00","ACSSF","0007926",,,,,"06","067",,,,"009316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,329,577,36.31,63.69
"06067009317","14000US06067009317","Census Tract 93.17","Census Tract 93.17, Sacramento County, California","ca","140","00","ACSSF","0007927",,,,,"06","067",,,,"009317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228,530,698,43.16,56.84
"06067009318","14000US06067009318","Census Tract 93.18","Census Tract 93.18, Sacramento County, California","ca","140","00","ACSSF","0007928",,,,,"06","067",,,,"009318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,114,305,27.21,72.79
"06067009319","14000US06067009319","Census Tract 93.19","Census Tract 93.19, Sacramento County, California","ca","140","00","ACSSF","0007929",,,,,"06","067",,,,"009319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,217,664,24.63,75.37
"06067009320","14000US06067009320","Census Tract 93.20","Census Tract 93.20, Sacramento County, California","ca","140","00","ACSSF","0007930",,,,,"06","067",,,,"009320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,155,536,22.43,77.57
"06067009321","14000US06067009321","Census Tract 93.21","Census Tract 93.21, Sacramento County, California","ca","140","00","ACSSF","0007931",,,,,"06","067",,,,"009321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284,394,890,30.69,69.31
