Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06065042737","14000US06065042737","Census Tract 427.37","Census Tract 427.37, Riverside County, California","ca","140","00","ACSSF","0007400",,,,,"06","065",,,,"042737",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,10,20,6,5,39,30,30,10,0,3,56,128,135,66,80,58,1.48,2.96,0.89,0.74,5.77,4.44,4.44,1.48,0,0.44,8.28,18.93,19.97,9.76,11.83,8.58
"06065042738","14000US06065042738","Census Tract 427.38","Census Tract 427.38, Riverside County, California","ca","140","00","ACSSF","0007401",,,,,"06","065",,,,"042738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389,105,42,115,31,71,110,19,100,78,153,265,459,360,116,160,205,4.4,1.76,4.81,1.3,2.97,4.6,0.8,4.19,3.26,6.4,11.09,19.21,15.07,4.86,6.7,8.58
"06065042739","14000US06065042739","Census Tract 427.39","Census Tract 427.39, Riverside County, California","ca","140","00","ACSSF","0007402",,,,,"06","065",,,,"042739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,72,9,22,11,36,23,14,26,83,57,164,291,347,276,312,170,3.76,0.47,1.15,0.58,1.88,1.2,0.73,1.36,4.34,2.98,8.57,15.21,18.14,14.43,16.31,8.89
"06065042740","14000US06065042740","Census Tract 427.40","Census Tract 427.40, Riverside County, California","ca","140","00","ACSSF","0007403",,,,,"06","065",,,,"042740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,60,23,66,169,96,69,79,29,56,79,115,105,86,14,23,0,5.61,2.15,6.17,15.81,8.98,6.45,7.39,2.71,5.24,7.39,10.76,9.82,8.04,1.31,2.15,0
"06065042741","14000US06065042741","Census Tract 427.41","Census Tract 427.41, Riverside County, California","ca","140","00","ACSSF","0007404",,,,,"06","065",,,,"042741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335,103,107,183,150,153,76,64,60,58,15,123,123,35,62,5,18,7.72,8.01,13.71,11.24,11.46,5.69,4.79,4.49,4.34,1.12,9.21,9.21,2.62,4.64,0.37,1.35
"06065042742","14000US06065042742","Census Tract 427.42","Census Tract 427.42, Riverside County, California","ca","140","00","ACSSF","0007405",,,,,"06","065",,,,"042742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269,0,2,0,16,32,21,56,77,0,41,293,283,145,151,87,65,0,0.16,0,1.26,2.52,1.65,4.41,6.07,0,3.23,23.09,22.3,11.43,11.9,6.86,5.12
"06065042743","14000US06065042743","Census Tract 427.43","Census Tract 427.43, Riverside County, California","ca","140","00","ACSSF","0007406",,,,,"06","065",,,,"042743",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,9,5,37,20,27,36,29,6,12,65,86,123,159,68,151,37,1.03,0.57,4.25,2.3,3.1,4.14,3.33,0.69,1.38,7.47,9.89,14.14,18.28,7.82,17.36,4.25
"06065042744","14000US06065042744","Census Tract 427.44","Census Tract 427.44, Riverside County, California","ca","140","00","ACSSF","0007407",,,,,"06","065",,,,"042744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018,60,32,8,93,65,40,5,48,45,49,73,183,104,96,63,54,5.89,3.14,0.79,9.14,6.39,3.93,0.49,4.72,4.42,4.81,7.17,17.98,10.22,9.43,6.19,5.3
"06065042745","14000US06065042745","Census Tract 427.45","Census Tract 427.45, Riverside County, California","ca","140","00","ACSSF","0007408",,,,,"06","065",,,,"042745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066,122,43,64,110,142,121,65,127,173,204,209,262,179,65,100,80,5.91,2.08,3.1,5.32,6.87,5.86,3.15,6.15,8.37,9.87,10.12,12.68,8.66,3.15,4.84,3.87
"06065042800","14000US06065042800","Census Tract 428","Census Tract 428, Riverside County, California","ca","140","00","ACSSF","0007409",,,,,"06","065",,,,"042800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167,135,200,131,51,173,197,182,191,102,198,158,267,59,97,19,7,6.23,9.23,6.05,2.35,7.98,9.09,8.4,8.81,4.71,9.14,7.29,12.32,2.72,4.48,0.88,0.32
"06065042901","14000US06065042901","Census Tract 429.01","Census Tract 429.01, Riverside County, California","ca","140","00","ACSSF","0007410",,,,,"06","065",,,,"042901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719,98,49,183,92,95,46,56,183,125,139,201,159,135,47,58,53,5.7,2.85,10.65,5.35,5.53,2.68,3.26,10.65,7.27,8.09,11.69,9.25,7.85,2.73,3.37,3.08
"06065042902","14000US06065042902","Census Tract 429.02","Census Tract 429.02, Riverside County, California","ca","140","00","ACSSF","0007411",,,,,"06","065",,,,"042902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277,44,67,124,53,33,111,126,101,11,119,189,173,105,5,16,0,3.45,5.25,9.71,4.15,2.58,8.69,9.87,7.91,0.86,9.32,14.8,13.55,8.22,0.39,1.25,0
"06065042903","14000US06065042903","Census Tract 429.03","Census Tract 429.03, Riverside County, California","ca","140","00","ACSSF","0007412",,,,,"06","065",,,,"042903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418,51,90,77,81,76,57,49,59,98,108,240,189,138,64,8,33,3.6,6.35,5.43,5.71,5.36,4.02,3.46,4.16,6.91,7.62,16.93,13.33,9.73,4.51,0.56,2.33
"06065042904","14000US06065042904","Census Tract 429.04","Census Tract 429.04, Riverside County, California","ca","140","00","ACSSF","0007413",,,,,"06","065",,,,"042904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225,119,10,206,231,182,134,107,178,72,81,176,275,275,86,59,34,5.35,0.45,9.26,10.38,8.18,6.02,4.81,8,3.24,3.64,7.91,12.36,12.36,3.87,2.65,1.53
"06065043001","14000US06065043001","Census Tract 430.01","Census Tract 430.01, Riverside County, California","ca","140","00","ACSSF","0007414",,,,,"06","065",,,,"043001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871,101,46,149,241,130,113,124,122,80,240,152,141,119,52,39,22,5.4,2.46,7.96,12.88,6.95,6.04,6.63,6.52,4.28,12.83,8.12,7.54,6.36,2.78,2.08,1.18
"06065043003","14000US06065043003","Census Tract 430.03","Census Tract 430.03, Riverside County, California","ca","140","00","ACSSF","0007415",,,,,"06","065",,,,"043003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845,195,108,68,110,128,131,53,119,77,166,259,263,84,70,7,7,10.57,5.85,3.69,5.96,6.94,7.1,2.87,6.45,4.17,9,14.04,14.25,4.55,3.79,0.38,0.38
"06065043005","14000US06065043005","Census Tract 430.05","Census Tract 430.05, Riverside County, California","ca","140","00","ACSSF","0007416",,,,,"06","065",,,,"043005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522,200,58,11,31,78,102,84,41,118,123,295,212,62,59,27,21,13.14,3.81,0.72,2.04,5.12,6.7,5.52,2.69,7.75,8.08,19.38,13.93,4.07,3.88,1.77,1.38
"06065043006","14000US06065043006","Census Tract 430.06","Census Tract 430.06, Riverside County, California","ca","140","00","ACSSF","0007417",,,,,"06","065",,,,"043006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368,98,159,48,82,90,146,70,51,69,116,147,145,52,42,26,27,7.16,11.62,3.51,5.99,6.58,10.67,5.12,3.73,5.04,8.48,10.75,10.6,3.8,3.07,1.9,1.97
"06065043007","14000US06065043007","Census Tract 430.07","Census Tract 430.07, Riverside County, California","ca","140","00","ACSSF","0007418",,,,,"06","065",,,,"043007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080,56,12,12,72,26,7,62,16,35,112,193,458,314,197,361,147,2.69,0.58,0.58,3.46,1.25,0.34,2.98,0.77,1.68,5.38,9.28,22.02,15.1,9.47,17.36,7.07
"06065043008","14000US06065043008","Census Tract 430.08","Census Tract 430.08, Riverside County, California","ca","140","00","ACSSF","0007419",,,,,"06","065",,,,"043008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,99,9,54,120,19,87,32,49,86,111,273,330,218,166,171,68,5.23,0.48,2.85,6.34,1,4.6,1.69,2.59,4.55,5.87,14.43,17.44,11.52,8.77,9.04,3.59
"06065043009","14000US06065043009","Census Tract 430.09","Census Tract 430.09, Riverside County, California","ca","140","00","ACSSF","0007420",,,,,"06","065",,,,"043009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,36,30,22,95,6,0,26,65,9,69,148,214,420,152,118,44,2.48,2.06,1.51,6.53,0.41,0,1.79,4.47,0.62,4.75,10.18,14.72,28.89,10.45,8.12,3.03
"06065043010","14000US06065043010","Census Tract 430.10","Census Tract 430.10, Riverside County, California","ca","140","00","ACSSF","0007421",,,,,"06","065",,,,"043010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,32,13,40,12,51,76,6,130,27,169,229,338,125,146,81,33,2.12,0.86,2.65,0.8,3.38,5.04,0.4,8.62,1.79,11.21,15.19,22.41,8.29,9.68,5.37,2.19
"06065043206","14000US06065043206","Census Tract 432.06","Census Tract 432.06, Riverside County, California","ca","140","00","ACSSF","0007422",,,,,"06","065",,,,"043206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567,69,182,138,128,89,38,184,160,83,64,341,275,354,167,133,162,2.69,7.09,5.38,4.99,3.47,1.48,7.17,6.23,3.23,2.49,13.28,10.71,13.79,6.51,5.18,6.31
"06065043211","14000US06065043211","Census Tract 432.11","Census Tract 432.11, Riverside County, California","ca","140","00","ACSSF","0007423",,,,,"06","065",,,,"043211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,118,7,32,51,26,34,54,48,8,118,154,304,310,187,79,53,7.45,0.44,2.02,3.22,1.64,2.15,3.41,3.03,0.51,7.45,9.73,19.2,19.58,11.81,4.99,3.35
"06065043216","14000US06065043216","Census Tract 432.16","Census Tract 432.16, Riverside County, California","ca","140","00","ACSSF","0007424",,,,,"06","065",,,,"043216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112,64,81,140,16,98,92,166,113,89,133,297,291,213,121,65,133,3.03,3.84,6.63,0.76,4.64,4.36,7.86,5.35,4.21,6.3,14.06,13.78,10.09,5.73,3.08,6.3
"06065043217","14000US06065043217","Census Tract 432.17","Census Tract 432.17, Riverside County, California","ca","140","00","ACSSF","0007425",,,,,"06","065",,,,"043217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,79,8,12,9,12,30,15,23,11,27,166,197,126,72,108,168,7.43,0.75,1.13,0.85,1.13,2.82,1.41,2.16,1.03,2.54,15.62,18.53,11.85,6.77,10.16,15.8
"06065043218","14000US06065043218","Census Tract 432.18","Census Tract 432.18, Riverside County, California","ca","140","00","ACSSF","0007426",,,,,"06","065",,,,"043218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715,52,6,14,0,62,15,16,35,79,163,177,295,211,171,185,234,3.03,0.35,0.82,0,3.62,0.87,0.93,2.04,4.61,9.5,10.32,17.2,12.3,9.97,10.79,13.64
"06065043220","14000US06065043220","Census Tract 432.20","Census Tract 432.20, Riverside County, California","ca","140","00","ACSSF","0007427",,,,,"06","065",,,,"043220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705,131,57,125,67,94,142,77,73,96,102,172,233,92,106,47,91,7.68,3.34,7.33,3.93,5.51,8.33,4.52,4.28,5.63,5.98,10.09,13.67,5.4,6.22,2.76,5.34
"06065043222","14000US06065043222","Census Tract 432.22","Census Tract 432.22, Riverside County, California","ca","140","00","ACSSF","0007428",,,,,"06","065",,,,"043222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,75,28,9,32,107,10,35,38,36,98,144,141,161,167,207,210,5.01,1.87,0.6,2.14,7.14,0.67,2.34,2.54,2.4,6.54,9.61,9.41,10.75,11.15,13.82,14.02
"06065043227","14000US06065043227","Census Tract 432.27","Census Tract 432.27, Riverside County, California","ca","140","00","ACSSF","0007429",,,,,"06","065",,,,"043227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184,95,39,36,49,0,102,35,44,17,125,382,284,330,213,332,101,4.35,1.79,1.65,2.24,0,4.67,1.6,2.01,0.78,5.72,17.49,13,15.11,9.75,15.2,4.62
"06065043228","14000US06065043228","Census Tract 432.28","Census Tract 432.28, Riverside County, California","ca","140","00","ACSSF","0007430",,,,,"06","065",,,,"043228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308,27,0,26,44,39,134,11,50,29,123,216,203,114,84,150,58,2.06,0,1.99,3.36,2.98,10.24,0.84,3.82,2.22,9.4,16.51,15.52,8.72,6.42,11.47,4.43
"06065043229","14000US06065043229","Census Tract 432.29","Census Tract 432.29, Riverside County, California","ca","140","00","ACSSF","0007431",,,,,"06","065",,,,"043229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226,64,0,140,110,146,264,123,45,67,238,119,343,197,121,105,144,2.88,0,6.29,4.94,6.56,11.86,5.53,2.02,3.01,10.69,5.35,15.41,8.85,5.44,4.72,6.47
"06065043235","14000US06065043235","Census Tract 432.35","Census Tract 432.35, Riverside County, California","ca","140","00","ACSSF","0007432",,,,,"06","065",,,,"043235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252,28,21,19,22,45,109,27,23,99,99,225,261,386,180,523,185,1.24,0.93,0.84,0.98,2,4.84,1.2,1.02,4.4,4.4,9.99,11.59,17.14,7.99,23.22,8.21
"06065043239","14000US06065043239","Census Tract 432.39","Census Tract 432.39, Riverside County, California","ca","140","00","ACSSF","0007433",,,,,"06","065",,,,"043239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,72,40,106,88,119,126,74,73,40,147,191,241,249,159,143,532,3,1.67,4.42,3.67,4.96,5.25,3.08,3.04,1.67,6.12,7.96,10.04,10.38,6.62,5.96,22.17
"06065043240","14000US06065043240","Census Tract 432.40","Census Tract 432.40, Riverside County, California","ca","140","00","ACSSF","0007434",,,,,"06","065",,,,"043240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3096,93,31,58,0,66,14,104,68,8,109,258,520,386,401,499,481,3,1,1.87,0,2.13,0.45,3.36,2.2,0.26,3.52,8.33,16.8,12.47,12.95,16.12,15.54
"06065043242","14000US06065043242","Census Tract 432.42","Census Tract 432.42, Riverside County, California","ca","140","00","ACSSF","0007435",,,,,"06","065",,,,"043242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582,99,0,28,31,78,17,12,78,20,237,277,297,633,345,276,154,3.83,0,1.08,1.2,3.02,0.66,0.46,3.02,0.77,9.18,10.73,11.5,24.52,13.36,10.69,5.96
"06065043244","14000US06065043244","Census Tract 432.44","Census Tract 432.44, Riverside County, California","ca","140","00","ACSSF","0007436",,,,,"06","065",,,,"043244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829,25,29,13,144,152,47,52,101,49,193,384,440,335,180,487,198,0.88,1.03,0.46,5.09,5.37,1.66,1.84,3.57,1.73,6.82,13.57,15.55,11.84,6.36,17.21,7
"06065043246","14000US06065043246","Census Tract 432.46","Census Tract 432.46, Riverside County, California","ca","140","00","ACSSF","0007437",,,,,"06","065",,,,"043246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,47,15,27,36,22,24,54,32,17,66,161,298,159,221,220,326,2.72,0.87,1.57,2.09,1.28,1.39,3.13,1.86,0.99,3.83,9.33,17.28,9.22,12.81,12.75,18.9
"06065043247","14000US06065043247","Census Tract 432.47","Census Tract 432.47, Riverside County, California","ca","140","00","ACSSF","0007438",,,,,"06","065",,,,"043247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132,86,0,0,73,37,35,0,84,53,222,308,440,531,415,478,370,2.75,0,0,2.33,1.18,1.12,0,2.68,1.69,7.09,9.83,14.05,16.95,13.25,15.26,11.81
"06065043248","14000US06065043248","Census Tract 432.48","Census Tract 432.48, Riverside County, California","ca","140","00","ACSSF","0007439",,,,,"06","065",,,,"043248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273,56,25,0,6,7,7,37,5,17,62,107,175,186,130,301,152,4.4,1.96,0,0.47,0.55,0.55,2.91,0.39,1.34,4.87,8.41,13.75,14.61,10.21,23.64,11.94
"06065043250","14000US06065043250","Census Tract 432.50","Census Tract 432.50, Riverside County, California","ca","140","00","ACSSF","0007440",,,,,"06","065",,,,"043250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2825,31,69,57,115,85,61,80,61,82,190,278,477,362,256,317,304,1.1,2.44,2.02,4.07,3.01,2.16,2.83,2.16,2.9,6.73,9.84,16.88,12.81,9.06,11.22,10.76
"06065043252","14000US06065043252","Census Tract 432.52","Census Tract 432.52, Riverside County, California","ca","140","00","ACSSF","0007441",,,,,"06","065",,,,"043252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,0,0,24,0,35,7,20,27,25,186,221,312,405,304,388,496,0,0,0.98,0,1.43,0.29,0.82,1.1,1.02,7.59,9.02,12.73,16.53,12.41,15.84,20.24
"06065043254","14000US06065043254","Census Tract 432.54","Census Tract 432.54, Riverside County, California","ca","140","00","ACSSF","0007442",,,,,"06","065",,,,"043254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554,17,50,22,18,43,48,51,21,42,126,183,277,322,63,157,114,1.09,3.22,1.42,1.16,2.77,3.09,3.28,1.35,2.7,8.11,11.78,17.82,20.72,4.05,10.1,7.34
"06065043256","14000US06065043256","Census Tract 432.56","Census Tract 432.56, Riverside County, California","ca","140","00","ACSSF","0007443",,,,,"06","065",,,,"043256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057,0,0,6,9,63,26,16,10,14,115,119,232,145,82,191,29,0,0,0.57,0.85,5.96,2.46,1.51,0.95,1.32,10.88,11.26,21.95,13.72,7.76,18.07,2.74
"06065043257","14000US06065043257","Census Tract 432.57","Census Tract 432.57, Riverside County, California","ca","140","00","ACSSF","0007444",,,,,"06","065",,,,"043257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,91,19,16,37,2,91,38,2,72,170,111,333,339,358,477,364,3.61,0.75,0.63,1.47,0.08,3.61,1.51,0.08,2.86,6.75,4.4,13.21,13.45,14.21,18.93,14.44
"06065043262","14000US06065043262","Census Tract 432.62","Census Tract 432.62, Riverside County, California","ca","140","00","ACSSF","0007445",,,,,"06","065",,,,"043262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735,6,28,25,63,64,39,50,58,18,173,168,145,227,260,201,210,0.35,1.61,1.44,3.63,3.69,2.25,2.88,3.34,1.04,9.97,9.68,8.36,13.08,14.99,11.59,12.1
"06065043264","14000US06065043264","Census Tract 432.64","Census Tract 432.64, Riverside County, California","ca","140","00","ACSSF","0007446",,,,,"06","065",,,,"043264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,51,29,31,16,79,67,37,110,39,128,245,326,424,295,250,181,2.21,1.26,1.34,0.69,3.42,2.9,1.6,4.77,1.69,5.55,10.62,14.12,18.37,12.78,10.83,7.84
"06065043265","14000US06065043265","Census Tract 432.65","Census Tract 432.65, Riverside County, California","ca","140","00","ACSSF","0007447",,,,,"06","065",,,,"043265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148,20,8,22,73,55,34,52,0,51,112,160,340,331,268,314,308,0.93,0.37,1.02,3.4,2.56,1.58,2.42,0,2.37,5.21,7.45,15.83,15.41,12.48,14.62,14.34
"06065043266","14000US06065043266","Census Tract 432.66","Census Tract 432.66, Riverside County, California","ca","140","00","ACSSF","0007448",,,,,"06","065",,,,"043266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711,67,56,41,76,57,57,76,47,91,126,215,348,216,137,78,23,3.92,3.27,2.4,4.44,3.33,3.33,4.44,2.75,5.32,7.36,12.57,20.34,12.62,8.01,4.56,1.34
"06065043267","14000US06065043267","Census Tract 432.67","Census Tract 432.67, Riverside County, California","ca","140","00","ACSSF","0007449",,,,,"06","065",,,,"043267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229,15,73,29,49,70,74,80,31,80,80,276,244,372,232,289,235,0.67,3.28,1.3,2.2,3.14,3.32,3.59,1.39,3.59,3.59,12.38,10.95,16.69,10.41,12.97,10.54
"06065043270","14000US06065043270","Census Tract 432.70","Census Tract 432.70, Riverside County, California","ca","140","00","ACSSF","0007450",,,,,"06","065",,,,"043270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,39,86,51,27,44,28,82,16,56,81,140,214,297,158,108,205,2.39,5.27,3.12,1.65,2.7,1.72,5.02,0.98,3.43,4.96,8.58,13.11,18.2,9.68,6.62,12.56
"06065043271","14000US06065043271","Census Tract 432.71","Census Tract 432.71, Riverside County, California","ca","140","00","ACSSF","0007451",,,,,"06","065",,,,"043271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,19,8,31,37,61,96,26,48,33,98,137,108,174,76,70,61,1.75,0.74,2.86,3.42,5.63,8.86,2.4,4.43,3.05,9.05,12.65,9.97,16.07,7.02,6.46,5.63
"06065043272","14000US06065043272","Census Tract 432.72","Census Tract 432.72, Riverside County, California","ca","140","00","ACSSF","0007452",,,,,"06","065",,,,"043272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735,41,12,8,51,83,74,31,22,29,29,128,226,249,148,175,429,2.36,0.69,0.46,2.94,4.78,4.27,1.79,1.27,1.67,1.67,7.38,13.03,14.35,8.53,10.09,24.73
"06065043274","14000US06065043274","Census Tract 432.74","Census Tract 432.74, Riverside County, California","ca","140","00","ACSSF","0007453",,,,,"06","065",,,,"043274",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,18,24,4,16,13,20,8,22,7,35,73,177,69,40,60,28,2.93,3.91,0.65,2.61,2.12,3.26,1.3,3.58,1.14,5.7,11.89,28.83,11.24,6.51,9.77,4.56
"06065043276","14000US06065043276","Census Tract 432.76","Census Tract 432.76, Riverside County, California","ca","140","00","ACSSF","0007454",,,,,"06","065",,,,"043276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,9,37,0,43,20,12,0,27,13,53,126,156,184,133,149,55,0.88,3.64,0,4.23,1.97,1.18,0,2.65,1.28,5.21,12.39,15.34,18.09,13.08,14.65,5.41
"06065043278","14000US06065043278","Census Tract 432.78","Census Tract 432.78, Riverside County, California","ca","140","00","ACSSF","0007455",,,,,"06","065",,,,"043278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,34,10,51,0,31,12,52,57,38,137,155,240,235,165,346,329,1.8,0.53,2.7,0,1.64,0.63,2.75,3.01,2.01,7.24,8.19,12.68,12.42,8.72,18.29,17.39
"06065043279","14000US06065043279","Census Tract 432.79","Census Tract 432.79, Riverside County, California","ca","140","00","ACSSF","0007456",,,,,"06","065",,,,"043279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519,69,18,18,65,24,99,71,90,72,137,130,270,134,92,76,154,4.54,1.18,1.18,4.28,1.58,6.52,4.67,5.92,4.74,9.02,8.56,17.77,8.82,6.06,5,10.14
"06065043291","14000US06065043291","Census Tract 432.91","Census Tract 432.91, Riverside County, California","ca","140","00","ACSSF","0007457",,,,,"06","065",,,,"043291",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014,80,92,130,42,171,89,254,126,113,279,394,458,322,239,91,134,2.65,3.05,4.31,1.39,5.67,2.95,8.43,4.18,3.75,9.26,13.07,15.2,10.68,7.93,3.02,4.45
"06065043304","14000US06065043304","Census Tract 433.04","Census Tract 433.04, Riverside County, California","ca","140","00","ACSSF","0007458",,,,,"06","065",,,,"043304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725,54,71,154,125,76,63,152,158,225,218,369,295,162,198,224,181,1.98,2.61,5.65,4.59,2.79,2.31,5.58,5.8,8.26,8,13.54,10.83,5.94,7.27,8.22,6.64
"06065043306","14000US06065043306","Census Tract 433.06","Census Tract 433.06, Riverside County, California","ca","140","00","ACSSF","0007459",,,,,"06","065",,,,"043306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,57,49,104,64,72,46,98,170,46,233,198,257,46,47,71,22,3.61,3.1,6.58,4.05,4.56,2.91,6.2,10.76,2.91,14.75,12.53,16.27,2.91,2.97,4.49,1.39
"06065043307","14000US06065043307","Census Tract 433.07","Census Tract 433.07, Riverside County, California","ca","140","00","ACSSF","0007460",,,,,"06","065",,,,"043307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,374,123,124,125,127,149,244,163,75,184,484,67,55,41,0,16,15.91,5.23,5.27,5.32,5.4,6.34,10.38,6.93,3.19,7.83,20.59,2.85,2.34,1.74,0,0.68
"06065043308","14000US06065043308","Census Tract 433.08","Census Tract 433.08, Riverside County, California","ca","140","00","ACSSF","0007461",,,,,"06","065",,,,"043308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,121,103,72,50,82,26,40,79,85,103,62,100,10,15,0,3,12.72,10.83,7.57,5.26,8.62,2.73,4.21,8.31,8.94,10.83,6.52,10.52,1.05,1.58,0,0.32
