Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
"06065043010","14000US06065043010","Census Tract 430.10","Census Tract 430.10, Riverside County, California","ca","140","00","ACSSF","0007421",,,,,"06","065",,,,"043010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608,905,983,1303,272,85,53,7,25.08,27.25,36.11,7.54,2.36,1.47,0.19
"06065043206","14000US06065043206","Census Tract 432.06","Census Tract 432.06, Riverside County, California","ca","140","00","ACSSF","0007422",,,,,"06","065",,,,"043206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4775,480,1241,1871,715,333,117,18,10.05,25.99,39.18,14.97,6.97,2.45,0.38
"06065043211","14000US06065043211","Census Tract 432.11","Census Tract 432.11, Riverside County, California","ca","140","00","ACSSF","0007423",,,,,"06","065",,,,"043211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3303,403,852,1275,504,197,63,9,12.2,25.79,38.6,15.26,5.96,1.91,0.27
"06065043216","14000US06065043216","Census Tract 432.16","Census Tract 432.16, Riverside County, California","ca","140","00","ACSSF","0007424",,,,,"06","065",,,,"043216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025,351,1238,1433,652,317,17,17,8.72,30.76,35.6,16.2,7.88,0.42,0.42
"06065043217","14000US06065043217","Census Tract 432.17","Census Tract 432.17, Riverside County, California","ca","140","00","ACSSF","0007425",,,,,"06","065",,,,"043217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210,246,438,837,487,122,38,42,11.13,19.82,37.87,22.04,5.52,1.72,1.9
"06065043218","14000US06065043218","Census Tract 432.18","Census Tract 432.18, Riverside County, California","ca","140","00","ACSSF","0007426",,,,,"06","065",,,,"043218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777,383,585,1621,605,408,113,62,10.14,15.49,42.92,16.02,10.8,2.99,1.64
"06065043220","14000US06065043220","Census Tract 432.20","Census Tract 432.20, Riverside County, California","ca","140","00","ACSSF","0007427",,,,,"06","065",,,,"043220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2876,289,743,1115,577,93,52,7,10.05,25.83,38.77,20.06,3.23,1.81,0.24
"06065043222","14000US06065043222","Census Tract 432.22","Census Tract 432.22, Riverside County, California","ca","140","00","ACSSF","0007428",,,,,"06","065",,,,"043222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491,165,931,1242,706,296,80,71,4.73,26.67,35.58,20.22,8.48,2.29,2.03
"06065043227","14000US06065043227","Census Tract 432.27","Census Tract 432.27, Riverside County, California","ca","140","00","ACSSF","0007429",,,,,"06","065",,,,"043227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702,596,1090,1846,828,305,17,20,12.68,23.18,39.26,17.61,6.49,0.36,0.43
"06065043228","14000US06065043228","Census Tract 432.28","Census Tract 432.28, Riverside County, California","ca","140","00","ACSSF","0007430",,,,,"06","065",,,,"043228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395,241,615,901,463,130,36,9,10.06,25.68,37.62,19.33,5.43,1.5,0.38
"06065043229","14000US06065043229","Census Tract 432.29","Census Tract 432.29, Riverside County, California","ca","140","00","ACSSF","0007431",,,,,"06","065",,,,"043229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3999,220,1060,1348,1074,244,25,28,5.5,26.51,33.71,26.86,6.1,0.63,0.7
"06065043235","14000US06065043235","Census Tract 432.35","Census Tract 432.35, Riverside County, California","ca","140","00","ACSSF","0007432",,,,,"06","065",,,,"043235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5742,540,1116,2250,1303,435,48,50,9.4,19.44,39.18,22.69,7.58,0.84,0.87
"06065043239","14000US06065043239","Census Tract 432.39","Census Tract 432.39, Riverside County, California","ca","140","00","ACSSF","0007433",,,,,"06","065",,,,"043239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5459,608,1417,1696,993,442,139,164,11.14,25.96,31.07,18.19,8.1,2.55,3
"06065043240","14000US06065043240","Census Tract 432.40","Census Tract 432.40, Riverside County, California","ca","140","00","ACSSF","0007434",,,,,"06","065",,,,"043240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6810,260,1399,2937,1458,567,159,30,3.82,20.54,43.13,21.41,8.33,2.33,0.44
"06065043242","14000US06065043242","Census Tract 432.42","Census Tract 432.42, Riverside County, California","ca","140","00","ACSSF","0007435",,,,,"06","065",,,,"043242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5746,440,1218,2405,1206,335,90,52,7.66,21.2,41.86,20.99,5.83,1.57,0.9
"06065043244","14000US06065043244","Census Tract 432.44","Census Tract 432.44, Riverside County, California","ca","140","00","ACSSF","0007436",,,,,"06","065",,,,"043244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5876,292,1096,2602,1251,569,11,55,4.97,18.65,44.28,21.29,9.68,0.19,0.94
"06065043246","14000US06065043246","Census Tract 432.46","Census Tract 432.46, Riverside County, California","ca","140","00","ACSSF","0007437",,,,,"06","065",,,,"043246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3781,183,585,1454,1037,381,77,64,4.84,15.47,38.46,27.43,10.08,2.04,1.69
"06065043247","14000US06065043247","Census Tract 432.47","Census Tract 432.47, Riverside County, California","ca","140","00","ACSSF","0007438",,,,,"06","065",,,,"043247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7976,985,1536,2951,1794,589,95,26,12.35,19.26,37,22.49,7.38,1.19,0.33
"06065043248","14000US06065043248","Census Tract 432.48","Census Tract 432.48, Riverside County, California","ca","140","00","ACSSF","0007439",,,,,"06","065",,,,"043248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029,217,622,1176,685,224,54,51,7.16,20.53,38.82,22.61,7.4,1.78,1.68
"06065043250","14000US06065043250","Census Tract 432.50","Census Tract 432.50, Riverside County, California","ca","140","00","ACSSF","0007440",,,,,"06","065",,,,"043250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5735,225,1190,2451,1337,404,75,53,3.92,20.75,42.74,23.31,7.04,1.31,0.92
"06065043252","14000US06065043252","Census Tract 432.52","Census Tract 432.52, Riverside County, California","ca","140","00","ACSSF","0007441",,,,,"06","065",,,,"043252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5651,171,1094,2030,1377,853,87,39,3.03,19.36,35.92,24.37,15.09,1.54,0.69
"06065043254","14000US06065043254","Census Tract 432.54","Census Tract 432.54, Riverside County, California","ca","140","00","ACSSF","0007442",,,,,"06","065",,,,"043254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499,311,832,1387,724,199,38,8,8.89,23.78,39.64,20.69,5.69,1.09,0.23
"06065043256","14000US06065043256","Census Tract 432.56","Census Tract 432.56, Riverside County, California","ca","140","00","ACSSF","0007443",,,,,"06","065",,,,"043256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593,324,525,1107,363,204,62,8,12.5,20.25,42.69,14,7.87,2.39,0.31
"06065043257","14000US06065043257","Census Tract 432.57","Census Tract 432.57, Riverside County, California","ca","140","00","ACSSF","0007444",,,,,"06","065",,,,"043257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5496,382,763,2081,1399,659,99,113,6.95,13.88,37.86,25.45,11.99,1.8,2.06
"06065043262","14000US06065043262","Census Tract 432.62","Census Tract 432.62, Riverside County, California","ca","140","00","ACSSF","0007445",,,,,"06","065",,,,"043262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710,302,803,1490,716,293,29,77,8.14,21.64,40.16,19.3,7.9,0.78,2.08
"06065043264","14000US06065043264","Census Tract 432.64","Census Tract 432.64, Riverside County, California","ca","140","00","ACSSF","0007446",,,,,"06","065",,,,"043264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679,200,801,1635,1312,568,50,113,4.27,17.12,34.94,28.04,12.14,1.07,2.42
"06065043265","14000US06065043265","Census Tract 432.65","Census Tract 432.65, Riverside County, California","ca","140","00","ACSSF","0007447",,,,,"06","065",,,,"043265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4479,239,848,1813,973,507,87,12,5.34,18.93,40.48,21.72,11.32,1.94,0.27
"06065043266","14000US06065043266","Census Tract 432.66","Census Tract 432.66, Riverside County, California","ca","140","00","ACSSF","0007448",,,,,"06","065",,,,"043266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322,320,819,1385,394,396,8,0,9.63,24.65,41.69,11.86,11.92,0.24,0
"06065043267","14000US06065043267","Census Tract 432.67","Census Tract 432.67, Riverside County, California","ca","140","00","ACSSF","0007449",,,,,"06","065",,,,"043267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4643,220,862,1765,1045,626,92,33,4.74,18.57,38.01,22.51,13.48,1.98,0.71
"06065043270","14000US06065043270","Census Tract 432.70","Census Tract 432.70, Riverside County, California","ca","140","00","ACSSF","0007450",,,,,"06","065",,,,"043270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908,313,1237,1591,504,206,49,8,8.01,31.65,40.71,12.9,5.27,1.25,0.2
"06065043271","14000US06065043271","Census Tract 432.71","Census Tract 432.71, Riverside County, California","ca","140","00","ACSSF","0007451",,,,,"06","065",,,,"043271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511,458,780,882,202,154,35,0,18.24,31.06,35.13,8.04,6.13,1.39,0
"06065043272","14000US06065043272","Census Tract 432.72","Census Tract 432.72, Riverside County, California","ca","140","00","ACSSF","0007452",,,,,"06","065",,,,"043272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3828,129,917,1485,743,303,191,60,3.37,23.96,38.79,19.41,7.92,4.99,1.57
"06065043274","14000US06065043274","Census Tract 432.74","Census Tract 432.74, Riverside County, California","ca","140","00","ACSSF","0007453",,,,,"06","065",,,,"043274",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,233,227,677,245,66,11,3,15.94,15.53,46.31,16.76,4.51,0.75,0.21
"06065043276","14000US06065043276","Census Tract 432.76","Census Tract 432.76, Riverside County, California","ca","140","00","ACSSF","0007454",,,,,"06","065",,,,"043276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720,452,493,1028,560,140,47,0,16.62,18.12,37.79,20.59,5.15,1.73,0
"06065043278","14000US06065043278","Census Tract 432.78","Census Tract 432.78, Riverside County, California","ca","140","00","ACSSF","0007455",,,,,"06","065",,,,"043278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4119,196,751,1722,889,382,157,22,4.76,18.23,41.81,21.58,9.27,3.81,0.53
"06065043279","14000US06065043279","Census Tract 432.79","Census Tract 432.79, Riverside County, California","ca","140","00","ACSSF","0007456",,,,,"06","065",,,,"043279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450,325,1224,1320,471,64,38,8,9.42,35.48,38.26,13.65,1.86,1.1,0.23
"06065043291","14000US06065043291","Census Tract 432.91","Census Tract 432.91, Riverside County, California","ca","140","00","ACSSF","0007457",,,,,"06","065",,,,"043291",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6382,491,2086,2238,1205,272,29,61,7.69,32.69,35.07,18.88,4.26,0.45,0.96
"06065043304","14000US06065043304","Census Tract 433.04","Census Tract 433.04, Riverside County, California","ca","140","00","ACSSF","0007458",,,,,"06","065",,,,"043304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703,406,1834,2409,665,219,153,17,7.12,32.16,42.24,11.66,3.84,2.68,0.3
"06065043306","14000US06065043306","Census Tract 433.06","Census Tract 433.06, Riverside County, California","ca","140","00","ACSSF","0007459",,,,,"06","065",,,,"043306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3214,558,901,1273,320,142,20,0,17.36,28.03,39.61,9.96,4.42,0.62,0
"06065043307","14000US06065043307","Census Tract 433.07","Census Tract 433.07, Riverside County, California","ca","140","00","ACSSF","0007460",,,,,"06","065",,,,"043307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,895,1559,1357,269,129,31,12,21.05,36.67,31.91,6.33,3.03,0.73,0.28
"06065043308","14000US06065043308","Census Tract 433.08","Census Tract 433.08, Riverside County, California","ca","140","00","ACSSF","0007461",,,,,"06","065",,,,"043308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,490,610,472,43,62,3,0,29.17,36.31,28.1,2.56,3.69,0.18,0
"06065043309","14000US06065043309","Census Tract 433.09","Census Tract 433.09, Riverside County, California","ca","140","00","ACSSF","0007462",,,,,"06","065",,,,"043309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,553,604,550,110,44,9,5,29.49,32.21,29.33,5.87,2.35,0.48,0.27
"06065043310","14000US06065043310","Census Tract 433.10","Census Tract 433.10, Riverside County, California","ca","140","00","ACSSF","0007463",,,,,"06","065",,,,"043310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957,425,499,869,119,36,9,0,21.72,25.5,44.4,6.08,1.84,0.46,0
"06065043311","14000US06065043311","Census Tract 433.11","Census Tract 433.11, Riverside County, California","ca","140","00","ACSSF","0007464",,,,,"06","065",,,,"043311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,345,334,541,212,105,9,0,22.32,21.6,34.99,13.71,6.79,0.58,0
"06065043312","14000US06065043312","Census Tract 433.12","Census Tract 433.12, Riverside County, California","ca","140","00","ACSSF","0007465",,,,,"06","065",,,,"043312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,497,677,867,194,37,12,27,21.51,29.29,37.52,8.39,1.6,0.52,1.17
"06065043313","14000US06065043313","Census Tract 433.13","Census Tract 433.13, Riverside County, California","ca","140","00","ACSSF","0007466",,,,,"06","065",,,,"043313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449,708,738,831,139,33,0,0,28.91,30.13,33.93,5.68,1.35,0,0
"06065043314","14000US06065043314","Census Tract 433.14","Census Tract 433.14, Riverside County, California","ca","140","00","ACSSF","0007467",,,,,"06","065",,,,"043314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512,467,934,756,209,123,11,12,18.59,37.18,30.1,8.32,4.9,0.44,0.48
"06065043315","14000US06065043315","Census Tract 433.15","Census Tract 433.15, Riverside County, California","ca","140","00","ACSSF","0007468",,,,,"06","065",,,,"043315",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,387,544,729,103,105,11,12,20.47,28.77,38.55,5.45,5.55,0.58,0.63
"06065043316","14000US06065043316","Census Tract 433.16","Census Tract 433.16, Riverside County, California","ca","140","00","ACSSF","0007469",,,,,"06","065",,,,"043316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2994,360,776,1364,361,73,51,9,12.02,25.92,45.56,12.06,2.44,1.7,0.3
"06065043317","14000US06065043317","Census Tract 433.17","Census Tract 433.17, Riverside County, California","ca","140","00","ACSSF","0007470",,,,,"06","065",,,,"043317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5153,1065,1515,1929,481,98,65,0,20.67,29.4,37.43,9.33,1.9,1.26,0
"06065043401","14000US06065043401","Census Tract 434.01","Census Tract 434.01, Riverside County, California","ca","140","00","ACSSF","0007471",,,,,"06","065",,,,"043401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526,905,1273,1230,108,6,0,4,25.67,36.1,34.88,3.06,0.17,0,0.11
"06065043403","14000US06065043403","Census Tract 434.03","Census Tract 434.03, Riverside County, California","ca","140","00","ACSSF","0007472",,,,,"06","065",,,,"043403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567,333,517,611,77,19,4,6,21.25,32.99,38.99,4.91,1.21,0.26,0.38
"06065043404","14000US06065043404","Census Tract 434.04","Census Tract 434.04, Riverside County, California","ca","140","00","ACSSF","0007473",,,,,"06","065",,,,"043404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166,460,753,803,97,25,0,28,21.24,34.76,37.07,4.48,1.15,0,1.29
"06065043405","14000US06065043405","Census Tract 434.05","Census Tract 434.05, Riverside County, California","ca","140","00","ACSSF","0007474",,,,,"06","065",,,,"043405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866,830,1044,863,93,22,14,0,28.96,36.43,30.11,3.24,0.77,0.49,0
"06065043503","14000US06065043503","Census Tract 435.03","Census Tract 435.03, Riverside County, California","ca","140","00","ACSSF","0007475",,,,,"06","065",,,,"043503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811,588,914,912,217,140,10,30,20.92,32.52,32.44,7.72,4.98,0.36,1.07
"06065043504","14000US06065043504","Census Tract 435.04","Census Tract 435.04, Riverside County, California","ca","140","00","ACSSF","0007476",,,,,"06","065",,,,"043504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5379,531,2028,2146,449,225,0,0,9.87,37.7,39.9,8.35,4.18,0,0
"06065043505","14000US06065043505","Census Tract 435.05","Census Tract 435.05, Riverside County, California","ca","140","00","ACSSF","0007477",,,,,"06","065",,,,"043505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641,716,847,800,225,36,8,9,27.11,32.07,30.29,8.52,1.36,0.3,0.34
"06065043506","14000US06065043506","Census Tract 435.06","Census Tract 435.06, Riverside County, California","ca","140","00","ACSSF","0007478",,,,,"06","065",,,,"043506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4167,959,1116,1659,300,89,18,26,23.01,26.78,39.81,7.2,2.14,0.43,0.62
"06065043507","14000US06065043507","Census Tract 435.07","Census Tract 435.07, Riverside County, California","ca","140","00","ACSSF","0007479",,,,,"06","065",,,,"043507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4507,1135,1526,1379,344,71,40,12,25.18,33.86,30.6,7.63,1.58,0.89,0.27
"06065043508","14000US06065043508","Census Tract 435.08","Census Tract 435.08, Riverside County, California","ca","140","00","ACSSF","0007480",,,,,"06","065",,,,"043508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4605,858,1428,1797,293,215,14,0,18.63,31.01,39.02,6.36,4.67,0.3,0
"06065043509","14000US06065043509","Census Tract 435.09","Census Tract 435.09, Riverside County, California","ca","140","00","ACSSF","0007481",,,,,"06","065",,,,"043509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3304,842,820,1229,283,93,8,29,25.48,24.82,37.2,8.57,2.81,0.24,0.88
"06065043512","14000US06065043512","Census Tract 435.12","Census Tract 435.12, Riverside County, California","ca","140","00","ACSSF","0007482",,,,,"06","065",,,,"043512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4556,1093,1301,1534,381,222,0,25,23.99,28.56,33.67,8.36,4.87,0,0.55
"06065043513","14000US06065043513","Census Tract 435.13","Census Tract 435.13, Riverside County, California","ca","140","00","ACSSF","0007483",,,,,"06","065",,,,"043513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973,335,783,673,121,51,5,5,16.98,39.69,34.11,6.13,2.58,0.25,0.25
"06065043517","14000US06065043517","Census Tract 435.17","Census Tract 435.17, Riverside County, California","ca","140","00","ACSSF","0007484",,,,,"06","065",,,,"043517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056,927,1055,1376,472,158,19,49,22.86,26.01,33.93,11.64,3.9,0.47,1.21
"06065043601","14000US06065043601","Census Tract 436.01","Census Tract 436.01, Riverside County, California","ca","140","00","ACSSF","0007485",,,,,"06","065",,,,"043601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533,1104,671,694,42,13,0,9,43.58,26.49,27.4,1.66,0.51,0,0.36
"06065043602","14000US06065043602","Census Tract 436.02","Census Tract 436.02, Riverside County, California","ca","140","00","ACSSF","0007486",,,,,"06","065",,,,"043602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142,748,560,738,88,0,8,0,34.92,26.14,34.45,4.11,0,0.37,0
"06065043701","14000US06065043701","Census Tract 437.01","Census Tract 437.01, Riverside County, California","ca","140","00","ACSSF","0007487",,,,,"06","065",,,,"043701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844,444,709,1176,268,201,15,31,15.61,24.93,41.35,9.42,7.07,0.53,1.09
"06065043702","14000US06065043702","Census Tract 437.02","Census Tract 437.02, Riverside County, California","ca","140","00","ACSSF","0007488",,,,,"06","065",,,,"043702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108,523,978,1220,198,131,33,25,16.83,31.47,39.25,6.37,4.21,1.06,0.8
"06065043703","14000US06065043703","Census Tract 437.03","Census Tract 437.03, Riverside County, California","ca","140","00","ACSSF","0007489",,,,,"06","065",,,,"043703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097,441,680,720,166,65,14,11,21.03,32.43,34.33,7.92,3.1,0.67,0.52
"06065043802","14000US06065043802","Census Tract 438.02","Census Tract 438.02, Riverside County, California","ca","140","00","ACSSF","0007490",,,,,"06","065",,,,"043802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061,489,1254,1545,540,204,21,8,12.04,30.88,38.04,13.3,5.02,0.52,0.2
"06065043807","14000US06065043807","Census Tract 438.07","Census Tract 438.07, Riverside County, California","ca","140","00","ACSSF","0007491",,,,,"06","065",,,,"043807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128,608,1332,1486,450,216,22,14,14.73,32.27,36,10.9,5.23,0.53,0.34
"06065043809","14000US06065043809","Census Tract 438.09","Census Tract 438.09, Riverside County, California","ca","140","00","ACSSF","0007492",,,,,"06","065",,,,"043809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629,180,929,989,335,135,9,52,6.85,35.34,37.62,12.74,5.14,0.34,1.98
"06065043810","14000US06065043810","Census Tract 438.10","Census Tract 438.10, Riverside County, California","ca","140","00","ACSSF","0007493",,,,,"06","065",,,,"043810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3853,282,864,1695,651,275,66,20,7.32,22.42,43.99,16.9,7.14,1.71,0.52
"06065043811","14000US06065043811","Census Tract 438.11","Census Tract 438.11, Riverside County, California","ca","140","00","ACSSF","0007494",,,,,"06","065",,,,"043811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301,331,902,1226,536,164,84,58,10.03,27.33,37.14,16.24,4.97,2.54,1.76
"06065043812","14000US06065043812","Census Tract 438.12","Census Tract 438.12, Riverside County, California","ca","140","00","ACSSF","0007495",,,,,"06","065",,,,"043812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5826,181,1324,2601,1053,483,111,73,3.11,22.73,44.64,18.07,8.29,1.91,1.25
"06065043813","14000US06065043813","Census Tract 438.13","Census Tract 438.13, Riverside County, California","ca","140","00","ACSSF","0007496",,,,,"06","065",,,,"043813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496,852,1260,1076,225,64,3,16,24.37,36.04,30.78,6.44,1.83,0.09,0.46
"06065043814","14000US06065043814","Census Tract 438.14","Census Tract 438.14, Riverside County, California","ca","140","00","ACSSF","0007497",,,,,"06","065",,,,"043814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,35,438,324,68,34,5,0,3.87,48.45,35.84,7.52,3.76,0.55,0
"06065043818","14000US06065043818","Census Tract 438.18","Census Tract 438.18, Riverside County, California","ca","140","00","ACSSF","0007498",,,,,"06","065",,,,"043818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822,174,769,1003,620,247,9,0,6.17,27.25,35.54,21.97,8.75,0.32,0
"06065043820","14000US06065043820","Census Tract 438.20","Census Tract 438.20, Riverside County, California","ca","140","00","ACSSF","0007499",,,,,"06","065",,,,"043820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3437,270,816,1240,861,176,55,19,7.86,23.74,36.08,25.05,5.12,1.6,0.55
"06065043821","14000US06065043821","Census Tract 438.21","Census Tract 438.21, Riverside County, California","ca","140","00","ACSSF","0007500",,,,,"06","065",,,,"043821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733,347,786,952,433,143,24,48,12.7,28.76,34.83,15.84,5.23,0.88,1.76
"06065043822","14000US06065043822","Census Tract 438.22","Census Tract 438.22, Riverside County, California","ca","140","00","ACSSF","0007501",,,,,"06","065",,,,"043822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,284,810,755,280,240,0,7,11.95,34.09,31.78,11.78,10.1,0,0.29
"06065043823","14000US06065043823","Census Tract 438.23","Census Tract 438.23, Riverside County, California","ca","140","00","ACSSF","0007502",,,,,"06","065",,,,"043823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6002,697,1182,2356,983,522,96,166,11.61,19.69,39.25,16.38,8.7,1.6,2.77
"06065043900","14000US06065043900","Census Tract 439","Census Tract 439, Riverside County, California","ca","140","00","ACSSF","0007503",,,,,"06","065",,,,"043900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4108,889,1264,1259,473,210,5,8,21.64,30.77,30.65,11.51,5.11,0.12,0.19
"06065044000","14000US06065044000","Census Tract 440","Census Tract 440, Riverside County, California","ca","140","00","ACSSF","0007504",,,,,"06","065",,,,"044000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,271,393,248,61,18,0,0,27.35,39.66,25.03,6.16,1.82,0,0
"06065044101","14000US06065044101","Census Tract 441.01","Census Tract 441.01, Riverside County, California","ca","140","00","ACSSF","0007505",,,,,"06","065",,,,"044101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734,522,550,518,98,32,14,0,30.1,31.72,29.87,5.65,1.85,0.81,0
